ID 246387,realtor,https://reutov.cian.ru/sale/flat/308237007/,Реутов,sale,flat,3,25,2,66.8,-1,0,11600000,,Юбилейный проспект,45,Новокосино,Юбилейный
ID 489769,realtor,https://reutov.cian.ru/sale/flat/302468723/,Реутов,sale,flat,11,26,1,45.4,-1,0,11699000,, Имени Академика В.Н. Челомея,11,Новокосино,Новокосино-2
Владис,real_estate_agent,https://reutov.cian.ru/sale/flat/308156804/,Реутов,sale,flat,6,25,1,47.0,-1,0,11650000,,Носовихинское шоссе,27,Новокосино,Новокосино
ID 120170155,homeowner,https://reutov.cian.ru/sale/flat/305771498/,Реутов,sale,flat,3,5,2,44.5,-1,0,11700000,, Гагарина,18,Реутов,
Владис,real_estate_agent,https://reutov.cian.ru/sale/flat/308293754/,Реутов,sale,flat,8,25,2,66.4,-1,0,11800000,, Октября,52,Никольское,Новокосино-2
ID 246387,realtor,https://reutov.cian.ru/sale/flat/308246099/,Реутов,sale,flat,18,25,2,67.5,-1,0,11800000,,Юбилейный проспект,45,Новокосино,Юбилейный
ID 341645,homeowner,https://reutov.cian.ru/sale/flat/281539931/,Реутов,sale,flat,13,25,1,57.0,-1,0,11800000,,Комсомольская ,22,Реутов,
ID 33793742,homeowner,https://reutov.cian.ru/sale/flat/295185682/,Реутов,sale,flat,17,25,1,48.8,-1,0,11800000,,Носовихинское шоссе,25,Новокосино,Новокосино
ID 119045272,homeowner,https://reutov.cian.ru/sale/flat/305789413/,Реутов,sale,flat,4,5,2,44.6,-1,0,11800000,, Гагарина,22,Реутов,
ID 58926,realtor,https://reutov.cian.ru/sale/flat/307842671/,Реутов,sale,flat,14,25,2,70.6,-1,0,11950000,,Юбилейный проспект,45,Новокосино,Юбилейный
author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ID 18311021,unknown,https://reutov.cian.ru/sale/flat/283171668/,Реутов,sale,flat,8,9,2,52.7,-1,0,11990000,, Ленина,15,Реутов,"ул. Ленина, мкр. 3"
Людмила Кашина,realtor,https://reutov.cian.ru/sale/flat/296800291/,Реутов,sale,flat,18,26,2,43.0,-1,0,11950000,,Транспортная ,29,Никольское,Реут
Евгений Кондратьев,realtor,https://reutov.cian.ru/sale/flat/304431183/,Реутов,sale,flat,6,25,1,47.2,-1,0,11950000,,Носовихинское шоссе,27,Новокосино,Новокосино
ID 13256,realtor,https://reutov.cian.ru/sale/flat/305561175/,Реутов,sale,flat,6,9,1,54.3,-1,0,11990000,, Ленина,15,Реутов,"ул. Ленина, мкр. 3"
Владис,real_estate_agent,https://reutov.cian.ru/sale/flat/308389295/,Реутов,sale,flat,14,14,1,40.0,-1,0,12000000,,Носовихинское шоссе,23,Новокосино,
На Петровке,real_estate_agent,https://reutov.cian.ru/sale/flat/307992980/,Реутов,sale,flat,7,20,2,66.0,-1,0,12000000,, Октября,52,Никольское,Новокосино-2
ID 30280015,realtor,https://reutov.cian.ru/sale/flat/305066268/,Реутов,sale,flat,5,25,1,56.7,-1,0,12100000,,Юбилейный проспект,53,Никольское,Мкр. 10А
ID 58671498,homeowner,https://reutov.cian.ru/sale/flat/307994201/,Реутов,sale,flat,6,23,2,61.2,-1,0,12100000,,Комсомольская ,12,Реутов,
Андрей Батуринец,realtor,https://reutov.cian.ru/sale/flat/307473006/,Реутов,sale,flat,4,25,2,64.2,-1,0,12000000,,Юбилейный проспект,67,Никольское,Новокосино-2
ID 77128022,homeowner,https://reutov.cian.ru/sale/flat/305603022/,Реутов,sale,flat,12,17,1,46.4,-1,0,12000000,, Октября,28,Реутов,
ID 95533954,homeowner,https://reutov.cian.ru/sale/flat/279477975/,Реутов,sale,flat,7,14,1,40.0,-1,0,12000000,,Носовихинское шоссе,23,Новокосино,
ID 195388,homeowner,https://reutov.cian.ru/sale/flat/308239452/,Реутов,sale,flat,7,12,2,50.3,-1,0,12000000,, Победы,22к3,Реутов,
Кристина Занегина,realtor,https://reutov.cian.ru/sale/flat/296152498/,Реутов,sale,flat,4,27,2,60.4,-1,0,12100000,, Победы,15к1,Реутов,Победы 15
ID 48283608,homeowner,https://reutov.cian.ru/sale/flat/305252556/,Реутов,sale,flat,9,25,1,46.3,-1,0,12100000,,Носовихинское шоссе,27,Новокосино,Новокосино
ID 12885409,homeowner,https://reutov.cian.ru/sale/flat/305264757/,Реутов,sale,flat,11,25,1,52.4,-1,0,12000000,,Юбилейный проспект,49,Новокосино,
ID 117704791,homeowner,https://reutov.cian.ru/sale/flat/303519560/,Реутов,sale,flat,17,25,2,50.0,-1,0,12000000,,Юбилейный проспект,45,Новокосино,Юбилейный
ВЫКУП И ТОЧКА,real_estate_agent,https://reutov.cian.ru/sale/flat/307043124/,Реутов,sale,flat,10,10,2,51.3,-1,0,12200000,,Юбилейный проспект,10,Новокосино,
На Петровке,real_estate_agent,https://reutov.cian.ru/sale/flat/308517795/,Реутов,sale,flat,25,25,2,66.5,-1,0,12215000,, Некрасова,19,Реутов,Мкр. 6А
Этажи Москва,real_estate_agent,https://reutov.cian.ru/sale/flat/308679241/,Реутов,sale,flat,11,14,2,64.7,-1,0,12300000,, Победы,22к3,Реутов,
ID 191894,realtor,https://reutov.cian.ru/sale/flat/308154821/,Реутов,sale,flat,5,25,2,57.0,-1,0,12300000,,Юбилейный проспект,78,Никольское,Новокосино-2
ID 139405,realtor,https://reutov.cian.ru/sale/flat/305867055/,Реутов,sale,flat,11,17,2,55.0,-1,0,12300000,, Октября,42,Никольское,Мкр. 10А
ID 56395,realtor,https://reutov.cian.ru/sale/flat/297877437/,Реутов,sale,flat,17,19,1,56.0,-1,0,12300000,,Ашхабадская ,27к1,Реутов,
ID 14082857,homeowner,https://reutov.cian.ru/sale/flat/306937099/,Реутов,sale,flat,11,25,2,52.7,-1,0,12300000,,Юбилейный проспект,49,Новокосино,
ID 22644826,homeowner,https://reutov.cian.ru/sale/flat/306278058/,Реутов,sale,flat,16,25,2,71.58,-1,0,12300000,,Юбилейный проспект,45,Новокосино,Юбилейный
ID 63321,realtor,https://reutov.cian.ru/sale/flat/308738046/,Реутов,sale,flat,7,9,2,53.0,-1,0,12500000,,Юбилейный проспект,4,Новокосино,
ID 377421,homeowner,https://reutov.cian.ru/sale/flat/286570728/,Реутов,sale,flat,3,18,2,45.0,-1,0,12600000,,Транспортная ,31,Никольское,Реут
ID 83774993,homeowner,https://reutov.cian.ru/sale/flat/307156112/,Реутов,sale,flat,6,9,2,50.0,-1,0,12590000,, Октября,8,Реутов,
ID 103249403,homeowner,https://reutov.cian.ru/sale/flat/307280631/,Реутов,sale,flat,9,17,1,42.4,-1,0,12500000,, Гагарина,38,Реутов,
author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ID 12543213,homeowner,https://reutov.cian.ru/sale/flat/296524227/,Реутов,sale,flat,18,19,1,55.7,-1,0,12600000,, Октября,38,Никольское,Мкр. 10А
Владис,real_estate_agent,https://reutov.cian.ru/sale/flat/308567846/,Реутов,sale,flat,11,25,2,63.1,-1,0,12700000,, Октября,52,Никольское,Новокосино-2
ID 86067508,homeowner,https://reutov.cian.ru/sale/flat/300702971/,Реутов,sale,flat,8,25,2,54.0,-1,0,12700000,,Транспортная ,27,Никольское,Реут
ID 86636470,homeowner,https://reutov.cian.ru/sale/flat/299436968/,Реутов,sale,flat,5,16,2,60.0,-1,0,12700000,,Комсомольская ,18/2,Реутов,
ID 59416670,homeowner,https://reutov.cian.ru/sale/flat/304879745/,Реутов,sale,flat,3,9,2,50.0,-1,0,12699000,,Юбилейный проспект,4,Новокосино,
ID 117843113,homeowner,https://reutov.cian.ru/sale/flat/307341118/,Реутов,sale,flat,5,25,1,48.0,-1,0,12850000,, Октября,20,Новокосино,
ID 215519,unknown,https://reutov.cian.ru/sale/flat/307550636/,Реутов,sale,flat,9,25,2,73.0,-1,0,12900000,,Носовихинское шоссе,43,Новокосино,Новокосино-2
Владис,real_estate_agent,https://reutov.cian.ru/sale/flat/308418600/,Реутов,sale,flat,23,25,2,60.8,-1,0,13000000,,Советская ,4к1,Реутов,
ID 282157,realtor,https://reutov.cian.ru/sale/flat/308026557/,Реутов,sale,flat,17,19,2,61.0,-1,0,13100000,,Ашхабадская ,27к3,Реутов,
ID 249468,realtor,https://reutov.cian.ru/sale/flat/308904991/,Реутов,sale,flat,24,25,1,59.6,-1,0,13200000,,Новая ,18,Реутов,"по ул. Новая, 18"
ID 101958950,homeowner,https://reutov.cian.ru/sale/flat/303718621/,Реутов,sale,flat,13,13,1,44.0,-1,0,13200000,,Юбилейный проспект,40,Новокосино,Новокосино
ID 73768559,realtor,https://reutov.cian.ru/sale/flat/274431807/,Реутов,sale,flat,6,19,2,61.0,-1,0,13500000,,Ашхабадская ,27к2,Реутов,
ID 12602653,homeowner,https://reutov.cian.ru/sale/flat/297076736/,Реутов,sale,flat,13,25,2,55.8,-1,0,13400000,,Комсомольская ,26,Реутов,
ID 94585420,homeowner,https://reutov.cian.ru/sale/flat/305027202/,Реутов,sale,flat,4,25,2,59.0,-1,0,13500000,,проспект Мира,12к1,Реутов,Гагарина 23А
ID 79311382,homeowner,https://reutov.cian.ru/sale/flat/288575631/,Реутов,sale,flat,7,25,2,58.7,-1,0,13450000,,проспект Мира,12к1,Новогиреево,Гагарина 23А
ID 49046805,homeowner,https://reutov.cian.ru/sale/flat/300220223/,Реутов,sale,flat,7,25,2,70.8,-1,0,13500000,,Юбилейный проспект,45,Новокосино,Юбилейный
ID 47918867,homeowner,https://reutov.cian.ru/sale/flat/280502724/,Реутов,sale,flat,4,25,2,58.4,-1,0,13500000,, Реутовских ополченцев,4,Новогиреево,Мкр. 6А
ID 121574739,homeowner,https://reutov.cian.ru/sale/flat/307102485/,Реутов,sale,flat,12,25,2,60.3,-1,0,13799000,, Имени Академика В.Н. Челомея,7,Новокосино,Новокосино-2
MAXIMUM PLUS,real_estate_agent,https://reutov.cian.ru/sale/flat/303920273/,Реутов,sale,flat,20,25,1,58.1,-1,0,13900000,, Реутовских ополченцев,4,Реутов,Мкр. 6А
ID 72202197,homeowner,https://reutov.cian.ru/sale/flat/298903998/,Реутов,sale,flat,24,27,1,53.0,-1,0,13900000,,Юбилейный проспект,47,Новокосино,"Юбилейный пр-т, 47"
Самолет Плюс,real_estate_agent,https://reutov.cian.ru/sale/flat/308893588/,Реутов,sale,flat,24,25,2,63.8,-1,0,14000000,, Октября,52,Никольское,Новокосино-2
Самолет Плюс,real_estate_agent,https://reutov.cian.ru/sale/flat/294856312/,Реутов,sale,flat,12,25,2,66.2,-1,0,14000000,, Октября,52,Никольское,Новокосино-2
ID 13012635,realtor,https://reutov.cian.ru/sale/flat/306603745/,Реутов,sale,flat,10,25,2,63.7,-1,0,14000000,, Октября,52,Никольское,Новокосино-2
ID 349450,homeowner,https://reutov.cian.ru/sale/flat/306912767/,Реутов,sale,flat,6,25,2,64.0,-1,0,14000000,, Октября,44,Никольское,Новокосино-2
ID 113522814,homeowner,https://reutov.cian.ru/sale/flat/298820331/,Реутов,sale,flat,17,25,2,68.0,-1,0,14000000,,проспект Мира,12к1,Реутов,Гагарина 23А
Виталий Климович,realtor,https://reutov.cian.ru/sale/flat/302981780/,Реутов,sale,flat,17,19,2,58.0,-1,0,14200000,,Транспортная ,31,Никольское,Реут
ID 18135039,homeowner,https://reutov.cian.ru/sale/flat/301590040/,Реутов,sale,flat,24,25,2,63.8,-1,0,14100000,, Октября,52,Никольское,Новокосино-2
ID 95688310,homeowner,https://reutov.cian.ru/sale/flat/307362616/,Реутов,sale,flat,7,24,2,62.9,-1,0,14200000,, Гагарина,40,Реутов,Мкр. 4
author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ID 85872554,realtor,https://reutov.cian.ru/sale/flat/308401870/,Реутов,sale,flat,8,25,2,58.3,-1,0,14300000,,Комсомольская ,21к1,Реутов,
Этажи Москва,real_estate_agent,https://reutov.cian.ru/sale/flat/308856991/,Реутов,sale,flat,8,24,2,64.6,-1,0,14500000,,Юбилейный проспект,63,Никольское,Новокосино-2
ID 10272274,homeowner,https://reutov.cian.ru/sale/flat/307921510/,Реутов,sale,flat,21,25,2,56.0,-1,0,14500000,,Юбилейный проспект,72,Никольское,Новокосино-2
ID 2215372,unknown,https://reutov.cian.ru/sale/flat/286861311/,Реутов,sale,flat,3,17,2,64.0,-1,0,14900000,, Имени Академика В.Н. Челомея,9,Новокосино,Новокосино-2
ID 280474,realtor,https://reutov.cian.ru/sale/flat/299306501/,Реутов,sale,flat,8,18,2,73.7,-1,0,15200000,, Дзержинского,9,Реутов,
ID 117622436,homeowner,https://reutov.cian.ru/sale/flat/303177675/,Реутов,sale,flat,16,17,2,73.5,-1,0,15300000,, Дзержинского,9,Реутов,
ID 64767668,homeowner,https://reutov.cian.ru/sale/flat/299526997/,Реутов,sale,flat,24,25,2,69.7,-1,0,15500000,,Комсомольская ,22,Реутов,
На Петровке,real_estate_agent,https://reutov.cian.ru/sale/flat/306131788/,Реутов,sale,flat,21,25,2,70.2,-1,0,15600000,, Некрасова,17,Реутов,Мкр. 6А
ID 87566904,homeowner,https://reutov.cian.ru/sale/flat/294610655/,Реутов,sale,flat,21,25,2,70.0,-1,0,15600000,, Некрасова,17,Реутов,Мкр. 6А
ID 120580167,homeowner,https://reutov.cian.ru/sale/flat/306102990/,Реутов,sale,flat,4,25,1,65.0,-1,0,15850000,, Октября,30,Новокосино,
ID 18869,realtor,https://reutov.cian.ru/sale/flat/308088055/,Реутов,sale,flat,14,17,2,70.0,-1,0,16000000,,Советская ,22к1,Реутов,
ID 2662,realtor,https://reutov.cian.ru/sale/flat/306504906/,Реутов,sale,flat,7,25,2,70.5,-1,0,16000000,,Юбилейный проспект,45,Новокосино,Юбилейный
Favorite City,real_estate_agent,https://reutov.cian.ru/sale/flat/299451260/,Реутов,sale,flat,6,28,2,77.0,-1,0,16000000,,проспект Мира,12к1,Реутов,Гагарина 23А
ID 377421,homeowner,https://reutov.cian.ru/sale/flat/308700351/,Реутов,sale,flat,13,24,2,58.6,-1,0,15950000,,Юбилейный проспект,45,Новокосино,Юбилейный
ID 305932,realtor,https://reutov.cian.ru/sale/flat/308641055/,Реутов,sale,flat,14,14,2,64.1,-1,0,15900000,,Южная ,13,Новокосино,
ID 116541197,homeowner,https://reutov.cian.ru/sale/flat/301992760/,Реутов,sale,flat,13,17,2,71.3,-1,0,15950000,,Новая ,21,Реутов,
ID 92028520,homeowner,https://reutov.cian.ru/sale/flat/304644560/,Реутов,sale,flat,12,16,2,66.0,-1,0,16000000,,Носовихинское шоссе,11,Новокосино,
ID 499218,homeowner,https://reutov.cian.ru/sale/flat/300879364/,Реутов,sale,flat,8,25,2,69.1,-1,0,16500000,,Юбилейный проспект,67,Никольское,Новокосино-2
ID 7438004,homeowner,https://reutov.cian.ru/sale/flat/273661238/,Реутов,sale,flat,11,25,2,83.0,-1,0,17000000,, Реутовских ополченцев,10,Новогиреево,Мкр. 6А
ID 12955635,unknown,https://reutov.cian.ru/sale/flat/277712185/,Реутов,sale,flat,16,24,2,87.7,-1,0,17500000,, Реутовских ополченцев,6,Реутов,Мкр. 6А
ID 9803032,homeowner,https://reutov.cian.ru/sale/flat/303014037/,Реутов,sale,flat,19,25,2,77.7,-1,0,17500000,, Реутовских ополченцев,10,Реутов,Мкр. 6А
ID 120008409,homeowner,https://reutov.cian.ru/sale/flat/305556329/,Реутов,sale,flat,19,25,2,75.0,-1,0,17590000,,Лесная ,11к1,Реутов,Лесная 11
ID 24906586,homeowner,https://reutov.cian.ru/sale/flat/262736697/,Реутов,sale,flat,15,24,2,60.0,-1,0,17580000,мкр. Северный Реутов, Реутовских ополченцев,8,,Мкр. 6А
ID 76733,realtor,https://reutov.cian.ru/sale/flat/308243049/,Реутов,sale,flat,6,25,2,77.0,-1,0,18000000,,Юбилейный проспект,53,Никольское,Мкр. 10А
ID 510179,unknown,https://reutov.cian.ru/sale/flat/308063730/,Реутов,sale,flat,10,17,2,69.0,-1,0,17950000,, Октября,24,Реутов,
ID 112890246,homeowner,https://reutov.cian.ru/sale/flat/298088338/,Реутов,sale,flat,10,25,1,55.0,-1,0,18200000,,Лесная ,11,Реутов,Лесная 11
ID 9831112,homeowner,https://reutov.cian.ru/sale/flat/303642390/,Реутов,sale,flat,2,25,2,74.6,-1,0,18330000,,Лесная ,11,Реутов,Лесная 11
Этажи Москва,real_estate_agent,https://reutov.cian.ru/sale/flat/307811687/,Реутов,sale,flat,13,25,2,78.6,-1,0,18490000,,Лесная ,11,Реутов,Лесная 11
author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Таврида Девелопмент,developer,https://krym.cian.ru/sale/flat/308884460/,Пушкино,sale,flat,2,20,2,46.3,-1,0,18983000,,,,,Новая Ливадия
ID 12530791,unknown,https://www.cian.ru/sale/flat/303761506/,Пушкино,sale,flat,38,78,1,58.0,-1,0,58500000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/308789447/,Пушкино,sale,flat,11,12,1,33.5,-1,0,8000000,Чертаново Южное,3-й Дорожный проезд,6К1,Улица Академика Янгеля,
Дипломат,developer,https://krym.cian.ru/sale/flat/292125018/,Пушкино,sale,flat,2,8,2,66.0,-1,0,22622160,,,,,Резиденция Дипломат
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/308553708/,Пушкино,sale,flat,9,12,2,88.0,-1,0,59350000,Тверской,2-я Брестская ,6,Маяковская,Резиденция Тверская
ID 123328834,homeowner,https://www.cian.ru/sale/flat/308676848/,Пушкино,sale,flat,6,14,1,36.0,-1,0,13700000,Перово,Мартеновская ,11/12,Новогиреево,
Таврида Девелопмент,developer,https://krym.cian.ru/sale/flat/304428700/,Пушкино,sale,flat,2,20,1,25.04,-1,0,10141200,,,,,Новая Ливадия
hoomie,real_estate_agent,https://www.cian.ru/sale/flat/305679467/,Пушкино,sale,flat,4,20,2,64.29,-1,0,24166611,Даниловский,Автозаводская ,26,Тульская,FORST
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/306451958/,Пушкино,sale,flat,3,12,2,37.0,-1,0,9500000,Западное Дегунино,Коровинское шоссе,9К1,Селигерская,
Дипломат,developer,https://krym.cian.ru/sale/flat/292124957/,Пушкино,sale,flat,2,5,1,65.7,-1,0,24860880,,,,,Резиденция Дипломат
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/308553460/,Пушкино,sale,flat,9,12,2,99.0,-1,0,96750000,Тверской,2-я Брестская ,6,Маяковская,Резиденция Тверская
Светлана Анисимова,realtor,https://www.cian.ru/sale/flat/308703083/,Пушкино,sale,flat,21,31,2,55.7,-1,0,21990000,Богородское,Тюменский проезд,3к1,Бульвар Рокоссовского,Преображение
Неометрия,developer,https://sochi.cian.ru/sale/flat/302445049/,Пушкино,sale,flat,2,10,2,33.0,-1,0,31491900,Адлерский,Адлер жилрайон,,,Гостиничный комплекс 
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/306566143/,Пушкино,sale,flat,6,7,2,96.0,-1,0,260000000,Хамовники, Льва Толстого,23к7с3,Парк Культуры,
Солнечный Сочи,real_estate_agent,https://sochi.cian.ru/sale/flat/308303850/,Пушкино,sale,flat,24,26,2,105.0,-1,0,8000000,Хостинский,Курортный проспект,105,,
Сармат,developer,https://krasnodar.cian.ru/sale/flat/307540476/,Пушкино,sale,flat,2,16,2,64.3,-1,0,6751500,Прикубанский, Западный обход,65/1,,Cармат
ID 10601,realtor,https://www.cian.ru/sale/flat/307801822/,Пушкино,sale,flat,5,5,2,42.3,-1,0,28300000,Тверской,Тверская ,27С1,Маяковская,
Mikhail Uger,realtor,https://www.cian.ru/sale/flat/304113525/,Пушкино,sale,flat,17,25,1,36.8,-1,0,9900000,Чертаново Северное,Северное Чертаново мкр,7кБ,Чертановская,
Интеллект,developer,https://krym.cian.ru/sale/flat/306043753/,Пушкино,sale,flat,5,13,2,36.33,-1,0,12249111,,,,,Парковая Резиденция
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/308343895/,Пушкино,sale,flat,8,29,2,69.1,-1,0,31095000,Якиманка,Мытная ,40к3,Шаболовская,Sky House
Диалог Риэлт,real_estate_agent,https://lyubertsy.cian.ru/sale/flat/308678545/,Пушкино,sale,flat,4,4,1,31.9,-1,0,4000000,Октябрьский рп, Комсомольская,11,,
Неометрия,developer,https://sochi.cian.ru/sale/flat/302444728/,Пушкино,sale,flat,8,10,1,22.2,-1,0,26140500,Адлерский,Адлер жилрайон,,,Гостиничный комплекс 
ID 85604823,unknown,https://www.cian.ru/sale/flat/308497818/,Пушкино,sale,flat,16,41,2,51.0,-1,0,34000000,Хорошево-Мневники,Шелепихинская набережная,34к5,Шелепиха,Сердце Столицы
ID 98396578,homeowner,https://www.cian.ru/sale/flat/308733860/,Пушкино,sale,flat,1,9,2,45.0,-1,0,17800000,Красносельский,Протопоповский переулок,38,Площадь трёх вокзалов,
Сармат,developer,https://krasnodar.cian.ru/sale/flat/307540724/,Пушкино,sale,flat,2,16,1,37.9,-1,0,5306000,Прикубанский, Западный обход,65/1,,Cармат
ID 85604823,unknown,https://www.cian.ru/sale/flat/305768574/,Пушкино,sale,flat,6,42,1,42.0,-1,0,29000000,Хорошево-Мневники,Шелепихинская набережная,34к5,Шелепиха,Сердце Столицы
Никита Гаврилов,realtor,https://www.cian.ru/sale/flat/308711044/,Пушкино,sale,flat,8,22,1,40.0,-1,0,13290000,Марьино, Верхние Поля,36К2,Люблино,
Интеллект,developer,https://krym.cian.ru/sale/flat/295983885/,Пушкино,sale,flat,2,13,1,38.3,-1,0,12928244,,,,,Парковая Резиденция
author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ID 85604823,unknown,https://www.cian.ru/sale/flat/307014462/,Пушкино,sale,flat,6,42,1,42.0,-1,0,29000000,Хорошево-Мневники,Шелепихинская набережная,34к5,Шелепиха,Сердце Столицы
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/305111360/,Пушкино,sale,flat,4,16,2,37.0,-1,0,19000000,Пресненский,Красногвардейский бульвар,5К2,Москва-Сити,
Интеллект,developer,https://krym.cian.ru/sale/flat/291497607/,Пушкино,sale,flat,2,20,2,49.18,-1,0,12718487,,,,,Крымская Резиденция
SHOW ME,real_estate_agent,https://www.cian.ru/sale/flat/272003903/,Пушкино,sale,flat,5,6,2,43.0,-1,0,26900000,Беговой, 3-я Ямского Поля,9,Белорусская,Art Residence
Залму Писарук,realtor,https://www.cian.ru/sale/flat/308532820/,Пушкино,sale,flat,7,12,2,55.0,-1,0,13400000,Бирюлево Восточное,Лебедянская ,4,,
Эталон,developer,https://ekb.cian.ru/sale/flat/308412109/,Пушкино,sale,flat,3,5,2,40.69,-1,0,5821699,,,,,Балтым-Парк
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/301258691/,Пушкино,sale,flat,2,21,2,57.23,-1,0,59000000,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky
Зульфия  Галяутдинова,realtor,https://www.cian.ru/sale/flat/308225788/,Пушкино,sale,flat,13,14,2,61.0,-1,0,29000000,Гагаринский,Университетский проспект,6К2,Воробьёвы горы,
Перспектива,developer,https://krym.cian.ru/sale/flat/305496512/,Пушкино,sale,flat,3,8,2,76.9,-1,0,23000000,Восход пгт, Наташинская,2Ж,,Монако
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/307822693/,Пушкино,sale,flat,9,18,2,66.4,-1,0,69700000,Хамовники,,,Воробьёвы горы,Коллекция Лужники ЖК
ЛЮДИ ДЛЯ ЛЮДЕЙ,real_estate_agent,https://spb.cian.ru/sale/flat/305602913/,Пушкино,sale,flat,4,7,1,31.1,-1,0,6000000,Калининский,проспект Науки,40,Академическая,
СК10,developer,https://rostov.cian.ru/sale/flat/289997272/,Пушкино,sale,flat,19,25,2,38.54,-1,0,5140000,Советский,,,,Малина парк
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/298050405/,Пушкино,sale,flat,7,9,2,108.3,-1,0,154000000,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya
ТСН Владис,real_estate_agent,https://balashikha.cian.ru/sale/flat/303023571/,Пушкино,sale,flat,4,5,1,30.3,-1,0,3899000,,шоссе Энтузиастов,57,Салтыковская,
РКС Девелопмент,developer,https://krasnodar.cian.ru/sale/flat/306944508/,Пушкино,sale,flat,2,7,2,56.5,-1,0,13627800,,,,,Anapolis Residence
hoomie,real_estate_agent,https://www.cian.ru/sale/flat/305679729/,Пушкино,sale,flat,9,20,2,59.0,-1,0,25370000,Даниловский,,,Тульская,Форст ЖК
ID 74991203,homeowner,https://www.cian.ru/sale/flat/308079051/,Пушкино,sale,flat,3,24,2,53.2,-1,0,19570000,Донской,Новоданиловская набережная,8к2,Верхние котлы,Новоданиловская 8
TEN девелопмент,developer,https://ekb.cian.ru/sale/flat/306297919/,Пушкино,sale,flat,2,18,2,49.5,-1,0,7730000,Верх-Исетский,,,Площадь 1905 года,Русь XXI ЖК
White and Broughton,real_estate_agent,https://www.cian.ru/sale/flat/299890518/,Пушкино,sale,flat,9,40,1,41.5,-1,0,32000000,Хорошевский,Ленинградский проспект,37/4,ЦСКА,Прайм Парк
Святослав Пивненко,realtor,https://spb.cian.ru/sale/flat/307823563/,Пушкино,sale,flat,4,17,2,74.0,-1,0,17300000,Приморский,аллея Поликарпова,6к1,Пионерская,
Интеллект,developer,https://krym.cian.ru/sale/flat/306356337/,Пушкино,sale,flat,7,20,1,24.84,-1,0,8609974,,,,,Крымская Резиденция
Century 21 Street Realty,real_estate_agent,https://www.cian.ru/sale/flat/304519685/,Пушкино,sale,flat,39,41,2,56.9,-1,0,39000000,Хорошевский,Ленинградский проспект,37/6,Аэропорт,Прайм Парк
ID 7150714,homeowner,https://spb.cian.ru/sale/flat/308695839/,Пушкино,sale,flat,2,5,2,46.0,-1,0,18000000,Петроградский,Каменноостровский проспект,64С,Петроградская,
Эталон,developer,https://ekb.cian.ru/sale/flat/308412177/,Пушкино,sale,flat,2,5,1,38.08,-1,0,5498522,,,,,Балтым-Парк
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/305909779/,Пушкино,sale,flat,6,10,2,178.1,-1,0,150000000,Тверской,Большая Грузинская ,69,Белорусская,Четыре Ветра
ID 47664046,unknown,https://www.cian.ru/sale/flat/308204535/,Пушкино,sale,flat,5,17,2,65.2,-1,0,21500000,Черемушки,Профсоюзная ,30К2,Профсоюзная,
Перспектива,developer,https://krym.cian.ru/sale/flat/305496510/,Пушкино,sale,flat,2,8,1,70.3,-1,0,16000000,Восход пгт, Наташинская,2Ж,,Монако
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/305274218/,Пушкино,sale,flat,2,5,2,84.63,-1,0,139639500,Басманный,Потаповский переулок,6С1,Чистые пруды,Абрикосов
author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
OPN PARTNER,real_estate_agent,https://krasnogorsk.cian.ru/sale/flat/299929933/,Пушкино,sale,flat,2,7,2,55.0,-1,0,8899000,с. Николо-Урюпино, Полковника Глазунова,15,,Лесобережный
